"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-06-29 01:00:00",32239,-4.85,0.577,1.691,0.526,419,0.861,420.3,0.414,21.12,0.187,-6.541,0.976,-1.346,0.918,-0.346,0.097,414.1,1.184,422,0.751,-7.887,1.7,20.28,0.072,20.04,0.151,0.001,0.008,29.36665
"2017-06-29 02:00:00",32240,-4.788,0.569,0.464,0.153,411.5,5.53,416.6,2.051,21.11,0.086,-5.252,0.543,-5.143,3.538,-0.099,0.038,406.7,6.008,417.1,2.099,-10.39,3.971,19.63,0.36,18.72,0.979,0.027,0.023,81.18848
"2017-06-29 03:00:00",32241,-1.765,3.169,0.541,0.122,389.9,9.88,413.5,0.407,21.16,0.105,-2.307,3.169,-23.59,9.61,"INF","NAN",388.1,7.778,414,0.43,-25.9,7.561,19.08,0.072,14.8,1.816,7.652,6.99,25164.28
"2017-06-29 04:00:00",32242,63.27,39.77,5.354,2.801,368.1,4.643,413.6,1.861,19.84,0.576,57.91,37.06,-45.57,5.807,0.09,0.022,431.3,36.37,419,4.475,12.35,31.96,19.1,0.328,10.69,0.892,"NAN","NAN","NAN"
"2017-06-29 05:00:00",32243,207.6,44.1,16.06,3.924,357,2.627,424.7,4.205,21.13,0.523,191.6,40.19,-67.75,4.044,0.077,0.003,564.6,45.34,440.8,8.1,123.8,37.3,21.04,0.728,8.54,0.517,74.43,358.9,1292129
"2017-06-29 06:00:00",32244,319.2,73.8,28.94,7.825,361.5,1.514,440.8,6.044,22.82,0.431,290.3,66.18,-79.27,4.741,0.09,0.006,680.7,74.45,469.7,13.05,211,62.83,23.78,1.014,9.43,0.296,143.1,447.6,1611354
"2017-06-29 07:00:00",32245,476.4,132.6,47.57,13.99,373.9,10.22,466.9,8.38,24.74,0.658,428.9,118.7,-93,8.54,0.099,0.003,850,129.8,514.5,19.59,335.9,111.9,28.08,1.35,11.8,1.922,227.9,791,2847486
"2017-06-29 08:00:00",32246,304.7,188,31.63,19.32,411.7,12.87,479.1,9.54,26.51,0.754,273.1,168.7,-67.4,20.36,0.104,0.004,716.4,177.3,510.8,26.94,205.7,151.2,30.03,1.509,18.74,2.305,309.1,552.8,1990054
