"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-07-09 01:00:00",32479,-5.918,0.596,-0.25,0.454,322.9,0.826,388.5,1.089,17.24,0.132,-5.668,0.388,-65.59,0.453,0.036,0.078,317,1.295,388.3,1.503,-71.26,0.735,14.56,0.202,1.561,0.176,0.001,0.008,27.16268
"2017-07-09 02:00:00",32480,-5.632,0.523,-0.373,0.206,321,0.641,385.6,0.613,16.74,0.175,-5.259,0.41,-64.6,0.775,0.065,0.032,315.4,1.049,385.2,0.649,-69.86,0.951,14.02,0.114,1.154,0.137,0.01,0.013,47.03996
"2017-07-09 03:00:00",32481,-2.167,3.613,-0.465,0.217,325.2,3.402,383.5,0.428,16.32,0.077,-1.702,3.426,-58.34,3.499,"NAN","NAN",323,6.089,383.1,0.333,-60.04,6.156,13.64,0.08,2.044,0.715,5.778,4.824,17366.7
"2017-07-09 04:00:00",32482,31.32,15.74,3.963,2.925,340.2,15.08,385.1,1.526,14.98,0.847,27.35,12.87,-44.89,13.62,0.11,0.037,371.5,29.67,389,4.314,-17.54,25.39,13.92,0.284,5.108,3.044,26.51,61.72,222181.1
"2017-07-09 05:00:00",32483,96.5,29.52,14.43,4.443,365.6,7.838,391.8,2.213,14.6,0.27,82.1,25.47,-26.2,8.59,0.151,0.017,462.1,26.73,406.2,5.865,55.86,21.06,15.16,0.407,10.21,1.531,54.11,180.3,648913.2
"2017-07-09 06:00:00",32484,251.7,99.6,25.67,7.003,340.1,15.31,404,6.29,16.51,0.926,226.1,94.3,-63.95,21.27,0.11,0.032,591.8,90,429.7,10.87,162.1,79.45,17.38,1.132,5.088,3.113,139.3,412.6,1485233
"2017-07-09 07:00:00",32485,522.2,46.12,46.73,5.102,331,3.98,437,12.01,20.34,1.177,475.4,41.2,-106,8.19,0.089,0.003,853,49.94,483.8,17.06,369.4,33.37,23.13,2.035,3.268,0.83,191.1,830,2988071
"2017-07-09 08:00:00",32486,689.3,43.3,66.77,6.477,340.5,2.412,472.1,9.73,22.76,0.661,622.5,36.89,-131.6,7.41,0.097,0.004,1030,45.62,538.9,16.16,490.9,29.58,28.92,1.556,5.228,0.493,224.6,1161,4180284
