"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-06-21 01:00:00",32047,-4.319,0.595,-0.493,0.133,380.2,7.581,426.6,2.274,23.25,0.333,-3.826,0.516,-46.45,6.058,0.114,0.025,375.8,8.1,426.1,2.26,-50.28,6.524,21.37,0.392,12.99,1.424,0.001,0.007,24.81042
"2017-06-21 02:00:00",32048,-3.605,0.676,-0.841,0.165,393.2,11,424.2,1.105,22.7,0.128,-2.763,0.765,-31.05,10.01,0.246,0.079,389.6,11.67,423.4,1.001,-33.81,10.76,20.96,0.192,15.4,2.025,0.009,0.014,50.04276
"2017-06-21 03:00:00",32049,-1.412,4.632,-0.067,0.406,392.6,6.24,418.8,3.134,21.34,0.674,-1.345,4.539,-26.22,3.861,"INF","NAN",391.2,7.44,418.7,2.841,-27.56,6.454,20.01,0.547,15.31,1.146,4.218,4.224,15205.92
"2017-06-21 04:00:00",32050,36.56,15.45,4.261,1.922,381.7,6.687,415.8,0.784,19.24,0.768,32.3,13.54,-34.06,6.055,0.114,0.01,418.3,16.77,420,1.92,-1.763,14.91,19.48,0.138,13.28,1.263,24.29,61.83,222576.2
"2017-06-21 05:00:00",32051,102.3,36.58,11.33,4.092,380.3,4.6,417.2,1.088,18.17,0.424,91,32.51,-36.82,4.814,0.111,0.005,482.7,34.73,428.5,4.41,54.19,30.53,19.72,0.191,13.03,0.871,51.7,169.5,610204.9
"2017-06-21 06:00:00",32052,223.7,102.7,23.81,10.35,371.2,6.339,423.2,6.002,17.92,0.501,199.9,92.4,-51.99,10.42,0.107,0.003,594.9,99.4,447,15.95,147.9,83.8,20.77,1.034,11.29,1.222,160.5,386.7,1392098
"2017-06-21 07:00:00",32053,478.7,191.9,47.15,19.12,354.7,9.24,450.3,13.44,20.36,1.082,431.6,173.1,-95.6,6.845,0.098,0.007,833,196.7,497.4,29.89,335.9,168.7,25.35,2.207,8.06,1.817,314.7,846,3045426
"2017-06-21 08:00:00",32054,656.1,157.8,65.76,16.17,341.8,15.6,473.8,9.08,21.42,0.385,590.4,141.7,-132,22.24,0.1,0.002,998,144.8,539.6,23.76,458.4,122.1,29.18,1.45,5.449,3.101,268.9,1163,4185561
