"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-05-10 01:00:00",31039,-6.496,0.426,0.219,0.269,242.1,0.449,315.1,0.544,3.041,0.042,-6.715,0.301,-72.98,0.917,-0.036,0.045,235.6,0.702,315.3,0.553,-79.69,1.036,-0.12,0.118,-17.52,0.118,0,0.007,24.35158
"2017-05-10 02:00:00",31040,-5.938,0.747,-0.249,0.267,252.4,7.129,314,0.624,2.645,0.157,-5.689,0.577,-61.67,6.622,0.038,0.043,246.4,7.837,313.8,0.853,-67.35,7.159,-0.349,0.135,-14.88,1.816,0.001,0.007,24.81202
"2017-05-10 03:00:00",31041,-4.914,0.753,-0.391,0.353,261.4,15.25,315.5,1.5,2.253,0.154,-4.522,0.821,-54.15,13.86,0.082,0.077,256.5,15.7,315.1,1.234,-58.67,14.54,-0.026,0.325,-12.67,3.788,1.087,0.644,2318.096
"2017-05-10 04:00:00",31042,15.22,17.14,2.228,1.999,243.3,5.327,312.7,0.786,1.556,0.69,12.99,15.16,-69.34,4.662,"NAN","NAN",258.5,21.98,314.9,2.725,-56.35,19.28,-0.646,0.171,-17.21,1.374,26.47,37.88,136382.6
"2017-05-10 05:00:00",31043,82.4,29.27,9.18,2.591,277.4,4.608,322,3.702,0.517,0.39,73.19,26.7,-44.61,4.559,0.114,0.008,359.8,30.27,331.2,6.197,28.58,24.15,1.368,0.789,-8.68,1.107,46.52,137.5,495161.7
"2017-05-10 06:00:00",31044,262.3,82.8,25.09,7.743,248.7,4.098,335.6,6.37,2.307,0.769,237.2,75.12,-86.9,8.73,0.096,0.005,511,80.8,360.7,13.71,150.3,67.54,4.204,1.314,-15.81,1.043,117.5,410.6,1478212
"2017-05-10 07:00:00",31045,478.3,66.03,46.77,6.45,253.5,3.832,364.5,8.95,5.505,0.738,431.5,59.79,-111,5.421,0.098,0.004,731.7,68.57,411.3,14.47,320.4,56.04,9.99,1.741,-14.58,0.976,105.1,761,2739746
"2017-05-10 08:00:00",31046,513,154.8,53.23,15.27,288.8,8.64,385.2,6.94,6.882,0.291,459.8,139.7,-96.4,9.24,0.104,0.005,802,154.2,438.4,20.6,363.4,134.6,13.94,1.297,-6.027,2.031,235.7,846,3046447
