"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-05-21 01:00:00",31303,-1.484,0.155,-0.095,0.181,381.7,0.557,385.9,0.367,14.2,0.085,-1.388,0.292,-4.164,0.821,0.072,0.13,380.2,0.687,385.8,0.482,-5.552,1.047,14.07,0.068,13.29,0.105,0.001,0.015,54.27619
"2017-05-21 02:00:00",31304,-1.462,0.104,0.088,0.165,381.7,0.365,385.2,0.294,14.09,0.048,-1.55,0.217,-3.513,0.251,-0.058,0.112,380.2,0.439,385.3,0.28,-5.064,0.342,13.94,0.055,13.29,0.069,0.001,0.015,52.60711
"2017-05-21 03:00:00",31305,-2.031,0.325,0.357,0.162,379.3,1.678,384.3,0.26,14.1,0.111,-2.388,0.448,-4.951,1.561,-0.172,0.067,377.3,1.871,384.6,0.254,-7.339,1.759,13.77,0.048,12.84,0.317,0.518,0.411,1478.58
"2017-05-21 04:00:00",31306,-0.002,1.055,0.552,0.242,375.1,0.798,383.6,0.316,14.17,0.068,-0.554,0.883,-8.43,0.582,"NAN","NAN",375.1,0.727,384.1,0.251,-8.98,0.671,13.64,0.059,12.05,0.152,2.716,6.605,23776.72
"2017-05-21 05:00:00",31307,7.09,4.15,0.735,0.224,373.7,0.495,383.1,0.218,14.25,0.082,6.355,3.985,-9.45,0.422,0.21,0.395,380.7,3.796,383.8,0.284,-3.092,3.637,13.55,0.041,11.77,0.094,7.164,20.24,72853.68
"2017-05-21 06:00:00",31308,29.24,15.12,2.752,1.651,370.1,1.971,382,0.599,13.24,0.71,26.49,13.47,-11.88,1.428,0.087,0.016,399.3,13.21,384.7,1.164,14.61,12.09,13.34,0.112,11.09,0.378,28.48,61.91,222882
"2017-05-21 07:00:00",31309,65.54,16.51,6.558,1.724,366,0.876,381.9,0.777,12.39,0.074,58.98,14.79,-15.8,1.442,0.1,0.002,431.6,15.78,388.4,2.326,43.18,13.54,13.32,0.146,10.31,0.169,31.96,132.3,476266.1
"2017-05-21 08:00:00",31310,118.8,19.34,12.49,2.164,366.4,0.586,386.9,1.868,12.69,0.145,106.3,17.19,-20.46,1.349,0.105,0.002,485.2,19.55,399.4,3.624,85.8,16.44,14.25,0.347,10.38,0.113,36.24,234.5,844172.4
