"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-06-28 01:00:00",32215,-3.776,0.213,-0.815,0.111,383.9,1.55,418.6,0.331,21.86,0.068,-2.961,0.152,-34.77,1.338,0.215,0.022,380.1,1.65,417.8,0.385,-37.73,1.42,19.98,0.058,13.7,0.29,0.001,0.007,24.80041
"2017-06-28 02:00:00",32216,-3.797,0.193,-1.03,0.105,386.8,2.146,418.3,0.519,21.81,0.108,-2.767,0.161,-31.42,1.678,0.271,0.024,383,2.262,417.2,0.573,-34.18,1.754,19.91,0.091,14.25,0.401,0.019,0.018,64.28494
"2017-06-28 03:00:00",32217,-0.82,4.456,-0.402,0.575,363.9,9.64,413.2,1.925,21.09,0.263,-0.418,3.911,-49.32,7.76,"NAN","NAN",363.1,7.093,412.8,1.408,-49.73,5.872,19.03,0.34,9.88,1.873,8.73,7.846,28247.13
"2017-06-28 04:00:00",32218,50.71,29.38,4.738,2.591,349.6,1.388,410.4,0.662,19.28,0.715,45.98,26.87,-60.81,1.586,0.095,0.021,400.3,28.35,415.1,3.006,-14.83,25.43,18.53,0.118,7.066,0.278,47.59,94.5,340140.7
"2017-06-28 05:00:00",32219,161.7,50.38,15.37,4.311,366.8,13.89,423.1,5.506,20.03,0.502,146.4,46.17,-56.28,9.38,0.096,0.009,528.5,45.55,438.4,7.421,90.1,40.32,20.75,0.959,10.42,2.675,75.24,276.9,996984.1
"2017-06-28 06:00:00",32220,113.7,34.26,12.73,3.808,381.4,10.12,429.3,2.28,20.52,0.254,101,30.46,-47.89,8.48,0.112,0.002,495.1,29.31,442,4.28,53.07,25.31,21.83,0.391,13.22,1.902,60.37,210.7,758454.7
"2017-06-28 07:00:00",32221,266.1,204.3,29.26,21.36,393.3,3.604,440.7,16.16,21.69,1.408,236.8,183,-47.33,17.67,0.117,0.011,659.5,202.3,469.9,35.52,189.5,168.1,23.73,2.71,15.45,0.662,306.8,454.7,1636755
"2017-06-28 08:00:00",32222,631.3,162.5,66.65,17.56,377.8,3.866,490.3,13.2,26.32,1.178,564.7,145.1,-112.5,13.89,0.105,0.004,1009,160.8,556.9,26.48,452.2,137.5,31.77,2.064,12.56,0.731,296,1073,3861131
