"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-05-18 01:00:00",31231,-5.751,0.4,-0.32,0.164,305.1,0.722,367.2,1.028,13.65,0.147,-5.431,0.339,-62.06,0.38,0.055,0.027,299.4,1.089,366.9,1.117,-67.49,0.264,10.53,0.199,-2.306,0.16,0.001,0.006,22.23548
"2017-05-18 02:00:00",31232,-6.036,0.196,-0.318,0.105,304,0.294,364.5,0.776,13.4,0.11,-5.718,0.243,-60.53,0.581,0.053,0.018,298,0.273,364.2,0.852,-66.25,0.732,10.01,0.151,-2.556,0.065,0.002,0.007,26.32636
"2017-05-18 03:00:00",31233,-3.621,2.433,-0.343,0.224,303.1,0.392,363,0.812,13.02,0.085,-3.278,2.235,-59.91,0.506,"-INF","NAN",299.4,2.195,362.6,0.695,-63.19,2.562,9.71,0.158,-2.764,0.087,4.031,2.785,10026.07
"2017-05-18 04:00:00",31234,45.43,28.39,3.341,2.355,300.1,1.14,363.5,1.616,11.63,0.856,42.09,26.05,-63.35,2.417,0.065,0.018,345.5,27.49,366.8,3.881,-21.26,23.64,9.8,0.314,-3.423,0.256,44.21,77.79,280046
"2017-05-18 05:00:00",31235,176,39.13,14.48,3.935,301.8,1.087,376.2,4.546,12.48,0.481,161.5,35.21,-74.45,3.472,0.081,0.005,477.7,40.21,390.7,8.47,87,31.75,12.25,0.863,-3.049,0.243,56.46,270.4,973453.9
"2017-05-18 06:00:00",31236,309.2,38.79,29.46,4.837,308.3,2.64,395.9,7.199,14.58,0.709,279.8,33.98,-87.7,4.576,0.095,0.004,617.5,41.23,425.4,11.89,192.1,29.67,15.92,1.312,-1.608,0.581,98.3,443,1594844
"2017-05-18 07:00:00",31237,424.5,35.87,42.33,3.643,319.6,3.588,423.1,7.21,17.65,0.879,382.2,32.31,-103.5,3.817,0.1,0.002,744.2,37.47,465.5,9.97,278.7,29.83,20.76,1.257,0.859,0.77,114,665,2394014
"2017-05-18 08:00:00",31238,635.6,94.1,66.38,10.84,326.5,0.795,454.3,12.25,20.26,0.824,569.2,83.3,-127.9,12.05,0.104,0.002,962,94.2,520.7,22.98,441.3,71.5,26.02,2.016,2.31,0.168,228.7,1084,3902942
