"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-07-05 01:00:00",32383,-6.051,0.45,-0.563,0.187,318.9,4.743,377.4,1.002,15.56,0.159,-5.489,0.451,-58.55,4.41,0.093,0.031,312.8,5.047,376.8,0.879,-64.04,4.765,12.48,0.189,0.688,1.015,0.001,0.006,21.28509
"2017-07-05 02:00:00",32384,-4.905,0.969,-0.55,0.329,323.3,12.6,375.2,0.821,14.55,0.425,-4.355,1.042,-51.9,12.03,0.119,0.077,318.4,13.49,374.6,0.933,-56.25,13.02,12.06,0.156,1.598,2.65,0.017,0.016,57.41186
"2017-07-05 03:00:00",32385,-1.703,4.948,-0.364,0.336,323.6,12.13,372.8,1.465,14.12,0.081,-1.339,4.65,-49.28,11.05,"NAN","NAN",321.8,15.29,372.5,1.601,-50.62,14.09,11.61,0.28,1.66,2.569,6.716,5.784,20822.77
"2017-07-05 04:00:00",32386,63.72,36.37,5.453,2.699,307.1,3.138,373.5,2.307,12.72,0.603,58.27,33.85,-66.47,4.332,0.091,0.03,370.8,34.68,379,4.801,-8.2,30,11.75,0.439,-1.875,0.69,58.61,106.8,384532.6
"2017-07-05 05:00:00",32387,187.4,57.09,15.45,5.707,311.6,5.548,388,6.76,14.53,0.814,172,51.48,-76.41,3.134,0.081,0.008,499,60.98,403.5,11.79,95.6,49.98,14.46,1.251,-0.88,1.209,88.9,316,1137428
"2017-07-05 06:00:00",32388,345.4,62.88,31.47,7.014,316.6,3.954,413.5,8.2,17.73,1.013,314,55.99,-96.9,4.516,0.09,0.005,662,64.65,444.9,13.34,217.1,54.14,19.06,1.451,0.208,0.853,144.1,486.1,1749870
"2017-07-05 07:00:00",32389,505.2,70.5,50.25,7.79,325,4.254,441.8,8.06,20.09,0.531,455,62.92,-116.7,5.069,0.099,0.004,830,71.71,492,14.01,338.2,60.66,23.94,1.359,2.005,0.899,188.6,811,2920333
"2017-07-05 08:00:00",32390,676.9,69.96,70.71,8.24,332,2.031,471.6,9.55,21.74,0.589,606.2,61.8,-139.6,8.12,0.104,0.002,1009,71.33,542.3,17.1,466.6,55.56,28.83,1.532,3.474,0.423,202.6,1148,4132579
