"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-05-06 01:00:00",30943,-2.231,0.198,-0.674,0.162,391.6,0.813,386,0.169,15.24,0.155,-1.557,0.105,5.666,0.737,0.299,0.05,389.4,0.7,385.3,0.186,4.109,0.753,14.09,0.031,15.14,0.15,0.002,0.016,58.00922
"2017-05-06 02:00:00",30944,-2.342,0.246,-0.708,0.229,392.8,1.517,386.4,0.484,15.45,0.265,-1.633,0.217,6.385,1.117,0.3,0.082,390.5,1.374,385.7,0.395,4.752,1.198,14.18,0.09,15.35,0.279,0.001,0.015,54.12593
"2017-05-06 03:00:00",30945,-2.451,0.201,-0.938,0.16,392,1.167,386.2,0.275,15.61,0.151,-1.513,0.207,5.786,1.054,0.383,0.061,389.6,1.175,385.3,0.267,4.273,1.033,14.14,0.051,15.21,0.215,0.137,0.098,352.9711
"2017-05-06 04:00:00",30946,2.931,3.734,-0.67,0.316,390.7,0.558,386.5,0.289,15.69,0.123,3.601,3.427,4.171,0.532,"NAN","NAN",393.6,3.491,385.8,0.515,7.772,3.016,14.19,0.054,14.96,0.103,7.062,10.41,37470.36
"2017-05-06 05:00:00",30947,21.34,7.51,1.26,0.991,386.8,3.404,386.6,0.785,14.73,0.838,20.08,6.558,0.111,2.758,0.05,0.028,408.1,4.877,387.9,0.702,20.19,4.268,14.21,0.146,14.23,0.634,15.08,47.66,171568.1
"2017-05-06 06:00:00",30948,44.39,15.09,4.162,1.406,381,0.413,385.8,0.831,13.29,0.042,40.23,13.69,-4.781,0.458,0.094,0.002,425.4,15.44,389.9,2.201,35.45,13.27,14.05,0.155,13.16,0.078,32.55,98.4,354264.6
"2017-05-06 07:00:00",30949,121.3,90.9,10.81,7.79,380.9,0.677,388.5,3.141,13.31,0.213,110.5,83.1,-7.591,2.567,0.09,0.003,502.2,91.4,399.3,10.76,102.9,80.7,14.56,0.577,13.15,0.127,176.9,258.8,931625.8
"2017-05-06 08:00:00",30950,197.7,40.16,18.31,3.922,384.3,0.718,398.2,2.108,14.21,0.184,179.4,36.4,-13.91,1.983,0.093,0.005,582,39.97,416.5,5.417,165.5,35.28,16.34,0.382,13.78,0.134,76.49,414.8,1493335
