"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-07-24 01:00:00",32839,-5.749,0.296,-0.541,0.138,336.3,0.578,396.2,0.923,18.35,0.097,-5.208,0.185,-59.87,0.553,0.093,0.019,330.6,0.753,395.7,1.007,-65.07,0.499,15.97,0.168,4.374,0.119,0,0.007,23.83981
"2017-07-24 02:00:00",32840,-6.032,0.369,-0.799,0.189,332.3,1.827,392.5,1.308,17.76,0.27,-5.233,0.263,-60.28,0.611,0.132,0.025,326.2,1.818,391.7,1.39,-65.51,0.563,15.3,0.241,3.526,0.381,0.001,0.007,25.22568
"2017-07-24 03:00:00",32841,-4.938,1.135,-0.783,0.191,329.6,0.888,389,0.73,17,0.129,-4.155,1.03,-59.34,1.013,0.166,0.047,324.7,1.359,388.2,0.653,-63.49,1.67,14.65,0.135,2.981,0.185,1.984,1.244,4479.554
"2017-07-24 04:00:00",32842,22.16,16.94,3.506,2.719,335.5,5.907,388.4,0.368,15.72,0.934,18.65,14.31,-52.92,5.725,"NAN","NAN",357.6,19.4,391.9,2.784,-34.27,16.8,14.54,0.068,4.185,1.213,30.2,50.05,180191.4
"2017-07-24 05:00:00",32843,151.7,57.63,13.97,3.197,331.5,3.669,396.2,5.002,15.54,0.929,137.7,55.3,-64.68,6.711,0.104,0.039,483.1,56.66,410.1,7.742,73,49.54,15.96,0.912,3.36,0.762,78.93,251.3,904722.8
"2017-07-24 06:00:00",32844,316.1,44.92,25.27,4.795,335.9,3.543,417.1,6.663,18.71,0.731,290.8,40.2,-81.2,3.185,0.079,0.004,652,47.7,442.4,10.92,209.6,37.93,19.71,1.171,4.285,0.733,162.4,475.8,1712752
"2017-07-24 07:00:00",32845,481.2,60.07,43.11,6.311,345,3.089,447.8,11.01,22.22,1.22,438.1,53.8,-102.8,8.01,0.089,0.002,826,62.47,490.9,16.64,335.4,47.21,24.94,1.836,6.142,0.625,311.7,636.9,2292736
"2017-07-24 08:00:00",32846,641.9,59.82,63.06,7.897,353.2,2.173,481.1,10.1,25.1,0.799,578.8,52.01,-128,8.09,0.098,0.004,995,61.54,544.2,17.65,450.9,44.66,30.34,1.591,7.78,0.431,232.7,1109,3990805
