"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2",".",".","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","Deg C","Deg C","umol/s/m^2","umol/s/m^2","umol/s/m^2"
"","","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Std","Avg","Tot"
"2017-05-16 01:00:00",31183,-5.52,0.217,-0.544,0.258,309.8,3.517,372.3,1.65,13.81,0.338,-4.976,0.252,-62.53,2.038,0.098,0.045,304.2,3.48,371.8,1.404,-67.51,2.243,11.51,0.315,-1.282,0.772,0,0.007,23.88984
"2017-05-16 02:00:00",31184,-5.549,0.318,-0.415,0.187,305.7,1.747,368.3,0.91,13.17,0.166,-5.134,0.361,-62.62,2.346,0.075,0.034,300.2,1.935,367.9,1.07,-67.75,2.604,10.75,0.175,-2.169,0.386,0.001,0.007,26.03118
"2017-05-16 03:00:00",31185,-3.536,1.015,-0.697,0.182,336,10.77,369.8,1.483,13.02,0.256,-2.839,1.098,-33.8,9.39,0.235,0.145,332.5,11.5,369.1,1.384,-36.64,10.18,11.04,0.285,4.284,2.249,1.798,1.223,4401.187
"2017-05-16 04:00:00",31186,7.61,3.821,0.226,0.428,351.9,4.477,374.3,1.349,13.3,0.129,7.383,3.425,-22.38,3.198,"NAN","NAN",359.5,8.14,374.5,1.737,-14.99,6.447,11.89,0.257,7.526,0.895,6.657,20.78,74824.58
"2017-05-16 05:00:00",31187,59.89,25.47,6.079,2.808,344.6,8.69,378,0.852,12.13,0.492,53.81,22.68,-33.41,9.34,0.098,0.013,404.5,17.64,384.1,3.526,20.4,14.23,12.6,0.161,6.052,1.757,46.32,112.9,406322
"2017-05-16 06:00:00",31188,114.4,22.99,11.71,2.26,352.3,6.982,384.9,2.578,12.44,0.278,102.7,20.74,-32.59,6.114,0.102,0.002,466.7,22.07,396.6,4.436,70.14,17.75,13.88,0.481,7.591,1.406,41.5,213.1,767136.2
"2017-05-16 07:00:00",31189,194.6,65.44,20.06,6.852,353.5,8.7,394.5,4.007,13.53,0.477,174.6,58.6,-40.99,5.866,0.103,0.002,548.2,66.07,414.6,9.4,133.6,57.09,15.66,0.735,7.833,1.73,112.4,360,1295965
"2017-05-16 08:00:00",31190,377.2,90.2,39.33,9.65,356.1,3.008,416.9,6.871,15.59,0.633,337.9,80.5,-60.75,8.7,0.104,0.002,733.4,89.4,456.2,14.66,277.1,76.55,19.67,1.204,8.37,0.593,135.5,668.5,2406680
