"TOA5","E7331","CR1000","E7331","CR1000.Std.26","CPU:rad_tower_v1_2.CR1","7834","Rad_dhm"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Up_Std","SR01Dn_Avg","SR01Dn_Std","IR01UpCo_Avg","IR01UpCo_Std","IR01DnCo_Avg","IR01DnCo_Std","NR01TC_Avg","NR01TC_Std","NetRs_Avg","NetRs_Std","NetRl_Avg","NetRl_Std","Albedo_Avg","Albedo_Std","UpTot_Avg","UpTot_Std","DnTot_Avg","DnTot_Std","NetTot_Avg","NetTot_Std","Tsurf_Avg","Tsurf_Std","Tsky_Avg","Tsky_Std","PAR_Std","PAR_Avg","PAR_Tot"
"2017-06-01 09:00:00",31575,855,29.43,99.9,8.79,309,1.863,474.1,7.377,20.09,0.485,755,20.73,-165.2,6.903,0.117,0.006,1164,29.35,574,15.6,589.8,14.62,29.24,1.179,-1.459,0.409,58.26,1492,5369604
"2017-06-01 10:00:00",31576,934,14.7,110.9,3.543,308.4,1.254,490.5,5.579,20.8,0.338,823,17.9,-182.1,4.762,0.119,0.006,1242,15.5,601.4,2.898,640.9,13.69,31.82,0.867,-1.581,0.277,33.36,1651,5943210
"2017-06-01 11:00:00",31577,961,3.446,104.1,1.987,309.9,1.301,502.4,3.405,21.39,0.297,857,2.931,-192.5,2.578,0.108,0.002,1271,3.3,606.5,3.31,664,3.473,33.66,0.521,-1.257,0.285,6.503,1720,6190954
"2017-06-01 12:00:00",31578,942,11.11,104.3,3.545,310.4,0.935,508,3.422,22.05,0.35,838,14.17,-197.6,2.987,0.111,0.005,1252,10.84,612.3,5.365,640.2,15.47,34.51,0.518,-1.134,0.205,18.12,1697,6109446
"2017-06-01 13:00:00",31579,872,23.31,121.3,2.655,311.1,0.836,506.6,3.161,22.74,0.32,751.2,24.17,-195.5,2.682,0.139,0.005,1184,23.54,627.9,5.153,555.6,23.35,34.3,0.479,-0.987,0.183,43.33,1579,5684356
"2017-06-01 14:00:00",31580,765.4,38.52,100.4,9.26,310.8,1.519,497.2,3.467,22.93,0.207,665,29.7,-186.4,3.848,0.131,0.006,1076,37.87,597.6,12.24,478.6,26.73,32.87,0.532,-1.045,0.332,69.42,1382,4976030
"2017-06-01 15:00:00",31581,616.8,45.86,78.33,5.18,313.1,0.654,486.1,6.218,23.23,0.293,538.4,40.73,-173,6.307,0.127,0.002,930,45.81,564.4,11.26,365.5,34.86,31.13,0.974,-0.548,0.143,81.5,1119,4028807
"2017-06-01 16:00:00",31582,450.6,52.25,59.39,6.063,312.7,0.931,467.6,4.758,22.88,0.164,391.2,46.22,-154.8,5.307,0.132,0.002,763.3,51.73,527,10.72,236.4,41.18,28.19,0.768,-0.633,0.203,92.5,824,2968155
"2017-06-01 17:00:00",31583,271.1,52.16,37.86,6.639,314.4,0.567,447.7,5.414,22.25,0.172,233.2,45.53,-133.3,5.82,0.14,0.003,585.5,51.76,485.6,12.03,99.9,39.75,24.94,0.901,-0.259,0.123,92.2,505.6,1820319
"2017-06-01 18:00:00",31584,112.5,35.72,16.52,4.816,312.4,1.113,428.1,5.469,21.31,0.372,96,30.91,-115.7,4.432,0.148,0.005,424.9,36.77,444.6,10.26,-19.68,26.52,21.62,0.94,-0.696,0.242,67.53,218,784799.6
"2017-06-01 19:00:00",31585,13.46,17.98,3.16,2.325,310.4,0.621,410.8,4.321,20.36,0.228,10.3,15.66,-100.4,3.974,"INF","NAN",323.8,18.28,414,6.611,-90.1,11.72,18.6,0.766,-1.147,0.136,30.16,35.14,126511
"2017-06-01 20:00:00",31586,-7.548,0.758,0.357,0.252,307,1.236,398.1,2.94,19.25,0.54,-7.905,0.535,-91,1.744,-0.051,0.037,299.5,1.141,398.4,2.84,-98.9,1.916,16.31,0.534,-1.882,0.273,0.471,0.279,1004.228
"2017-06-01 21:00:00",31587,-7.335,0.994,0.369,0.289,302.6,1.853,389.7,2.435,17.92,0.213,-7.705,0.764,-87,0.612,-0.056,0.044,295.3,2.718,390,2.59,-94.7,0.5,14.77,0.45,-2.855,0.414,0.001,0.006,23.32047
"2017-06-01 22:00:00",31588,-7.966,0.693,-0.22,0.643,296.3,1.728,380.1,2.835,16.63,0.564,-7.747,0.488,-83.8,1.219,0.022,0.083,288.3,2.087,379.8,3.291,-91.5,1.57,12.98,0.533,-4.288,0.392,0.001,0.006,20.64842
"2017-06-01 23:00:00",31589,-7.947,0.504,-0.302,0.5,293.2,1.004,372.6,2.057,15.1,0.437,-7.645,0.58,-79.44,1.131,0.037,0.063,285.2,1.026,372.3,2.293,-87.1,1.544,11.57,0.393,-4.994,0.23,0.001,0.006,20.08499
"2017-06-02 00:00:00",31590,-7.323,0.429,-0.163,0.383,290.8,0.487,367,1.339,13.87,0.369,-7.16,0.314,-76.24,0.9,0.02,0.053,283.5,0.61,366.9,1.338,-83.4,1.007,10.5,0.259,-5.544,0.112,0.001,0.006,20.7812
